machine_type,air_temperature,process_temperature,rotational_speed,torque,tool_wear,operating_hours,vibration,pressure,failure
Type C,302.56346718448754,315.0719055850842,1064.8008921634316,46.19117985013753,121,4771.685196634733,2.353385406422917,53.479768037351285,0
Type C,302.9223037111941,314.44239690738857,1333.511901060177,40.737969817693724,47,3783.098919349295,2.060838990473042,54.24748008268392,0
Type B,290.75657711090076,296.8083564927532,1332.7387189565443,38.097770816769014,25,3385.3876409996774,1.8229457904728013,60.87461658551763,0
Type C,305.9828001109489,309.9906410093847,1480.038408973565,43.3810592150633,151,4394.57099011476,2.9624392404717526,55.149145904674015,0
Type A,294.398518123787,301.55030145905516,1484.9214367215616,35.58842253054555,218,2595.874693440256,1.720940818542085,53.49505760867463,0
Type A,304.43000540225114,316.6896745273428,2249.0597738495358,42.52264264003433,17,2782.0397193846734,2.58039238111478,61.48652146901503,0
Type A,299.9255292636727,312.6858949243742,1230.6930313813104,42.04220925621635,140,3446.6996571150985,2.149810598875851,58.30321005358264,0
Type B,290.36528750645437,294.89351839692694,1557.2424839160974,46.02936021257924,240,1758.6429315618545,2.1847482036626005,57.02038033096517,0
Type C,297.7866160679317,303.8622185980588,1654.1269356169507,33.80863042524391,101,4327.595273563425,1.8378642814144601,54.02853893202774,0
Type A,302.5575461944464,309.66460345068305,1499.606998882701,47.101363528765404,45,2537.0861125341767,2.127808340487004,52.577547066910554,0
Type B,304.2907576633222,312.86153742225497,1527.5451444453395,30.93688507049495,19,3028.5089784982433,2.505287434904115,61.42019619662163,0
Type C,299.01308471788906,303.56488139447845,1238.7977764233533,34.274333483787615,234,3286.720404320229,2.641187335809396,52.64476166084579,0
Type A,310.72245223420737,315.03424516964685,1526.6215486506705,34.71074940854256,101,3539.2868215705503,2.0286445112302127,63.618770155492086,0
Type C,307.0525753969059,313.7652342112757,1627.849749043593,29.279482276263217,26,3156.346723576958,2.4454393585375516,47.669975435975026,0
Type A,298.2034211852017,308.54843653010175,1581.900146067782,50.15662283385663,216,3432.6289527696513,3.033072658582253,65.03648768154045,0
Type C,305.2508526849586,310.5284753259446,1642.5502259780228,30.309475238102028,200,3440.372367609586,1.5024228658305565,58.304280581618926,0
Type B,313.5365543963173,323.0733403564302,1853.151975159058,33.01083662593328,175,3052.969042372874,2.4962386158448844,48.22025553863595,0
Type B,313.7233922054812,327.95760347004847,1734.2416354785855,52.55407710486642,21,2726.805542361235,1.9295296327586962,58.562850441866146,0
Type A,291.40400083424254,296.1968818845885,1517.8236533743593,34.2941729814635,20,4581.473924355601,1.8683894967300811,50.44787971177904,0
Type B,293.51426822189995,302.6884851882578,1207.0604120291805,38.118573148619035,54,1395.594297733297,2.6566069077988606,55.23399638043233,0
Type C,310.39443150713697,324.4934584421401,1349.9986813222201,29.87970999083464,39,3294.2848409905173,2.1728491187994643,51.59361003998324,0
Type A,292.59203264413657,300.91895908268134,1445.0922120206462,48.32951207622685,132,3031.1005281157845,1.7699181242589401,54.06961485106845,0
Type C,290.74221206695825,298.44753330352455,1563.086457835362,48.46736244191065,98,3918.7914867264867,3.2945699152419925,61.590015556669066,0
Type B,296.5966410851067,311.25062434233257,1380.4168096251512,47.38945904123447,191,2045.7072034809914,3.0520537085990975,58.629581565026804,0
Type C,302.9415869663221,311.7167786504359,1266.0667002039122,45.375298281939436,25,3000.2146587563957,1.3406164261844986,47.12244225761645,0
Type B,299.28322305372234,313.7012031545446,1202.9503277199158,40.735891110194764,181,3397.640266010244,1.6153431231987594,47.52332490839093,0
Type B,295.44605465716086,307.1619162216696,1087.2055602361172,34.756233330620155,233,4570.073610370459,2.856074242791209,56.89542927185733,0
Type A,295.2805127679284,303.9091341562891,1441.2623240563578,31.85030693333979,32,3832.184966795424,2.329075700177518,57.40230988827044,0
Type B,295.013640549111,306.93240267150117,1132.5836394824237,52.8990552676167,163,2316.5117891311384,3.4003447866129743,50.278885144290314,0
Type A,293.8434325993874,305.1252306547716,1249.868578960652,47.6480427172659,127,3012.52328127934,2.869801839124606,66.13920838087427,0
Type B,315.97143014093245,330.05496142494235,1401.5245317889244,33.06695772799576,23,4386.051352660691,2.679679314312399,60.69446456088717,0
Type A,302.08257749829886,309.8891953468388,1166.0206726521415,40.398317682231344,73,2299.2251340769326,1.8868823849047378,50.62096544230644,0
Type B,306.20731338083317,316.3721376479597,1594.9380471246743,36.998849070149866,197,3421.355731627629,2.794864176918683,49.94421278928805,0
Type B,296.57645772316755,306.330395004749,1685.0557659014219,28.7178929429425,217,3490.8795474737244,1.7345416271497198,53.40530750400727,0
Type A,298.69830325969764,311.5148958262568,1362.6432450561504,41.77651376621302,92,3114.2169400792354,3.2831467200460414,52.677019122480885,0
Type C,295.0051221304075,300.9044053526308,1390.7431730974995,35.845073357608044,26,6195.751782798915,2.753283153410945,63.79310245612244,0
Type B,281.4380416555656,295.50594984851705,1634.3574425347692,30.474633337043144,61,3087.268540552451,2.0051016539454443,61.891660810964204,0
Type C,290.3539350620649,302.2192501507466,1321.5012256913303,25.20867445858238,210,3949.7651593677974,2.9828064568793886,55.245486594509735,0
Type A,287.32566924013724,292.05796894560547,1304.3165221006761,24.36196499794329,142,2733.6988797807157,3.8449149334818014,59.745338926224505,1
Type A,284.25151355433877,299.0845648562608,1799.1246195465726,36.285738723053605,107,4027.7479919994043,2.3694297401143296,60.760826584411845,0
Type B,291.63248717991326,310.5688595031042,1721.0469346781967,39.14905029575085,3,4370.787596851935,2.8302479138147754,55.40782509786574,0
Type A,309.27468975567143,323.28202563386907,1650.38750058598,31.24699189837684,195,2912.035963253902,2.240902408185399,57.81833075558363,0
Type A,299.6889468260695,315.3968858949754,1731.4111553485232,46.50739427657228,116,3445.298184781467,2.5512113305710074,59.15931287864597,0
Type B,309.0339463362482,319.37543186265856,1005.6803186581592,39.344534582170375,136,2604.7202301091265,1.5956592639811316,58.41324006554219,0
Type A,302.87687803830613,306.2308583593521,1838.4588866982767,45.7688531059865,210,2355.5961879501083,2.4996822918964807,49.54837320066946,0
Type C,305.47791178000614,308.10142997533603,1598.0155291459355,38.17089209812292,140,4536.7954325002065,2.526146397898367,50.256031698577566,0
Type A,293.693721032868,304.714049208339,1752.6953460014338,32.12882364792894,232,2945.999054116352,3.579398666106849,52.97983736819765,0
Type A,303.6676566793487,311.2997414484288,1596.7904447790906,41.14117571138614,139,1086.3876714919297,1.4229981323779903,50.05335004667178,0
Type B,305.1009996385204,311.44269452521104,1512.231206170039,27.373254879816777,85,5265.356156493623,2.3314699245353325,44.68829599155043,0
Type C,295.96346895436415,305.71248221848947,1431.1726969094864,45.39438520636648,230,2697.9046769373936,3.272870330698621,59.73166372664328,0
Type A,303.9167825943132,316.37912374575836,1591.7860942215514,30.628507934868665,160,3253.626956251969,2.354937102520746,57.42485688808301,0
Type A,303.9633143100238,308.15228412297523,1422.063022773862,49.18232526533449,190,5140.906505494315,2.397195080209001,45.62443396595218,0
Type C,296.1531316520894,304.3576211709679,1716.969025016278,36.615442537580854,56,3358.25790581236,2.0000445850706954,53.31358301790724,0
Type C,292.14062097410306,308.1801037065843,1103.3858388619499,50.625335163099166,167,3336.6633977981364,1.9404367718423454,53.70999927923161,0
Type B,291.7111016767121,297.40994815582656,1364.6060345514306,28.773768114116848,140,2271.826955449467,1.4044877405001088,56.27361099956958,0
Type B,300.60553879345025,314.08458354211007,2011.2058121191617,33.222302992711796,26,1865.1663003724334,2.1224708514135076,47.42654285946639,0
Type B,302.2890690815252,310.35014603532926,1343.4798841069019,43.809349468485706,63,3333.613735403872,1.906386966932726,45.52204034803911,0
Type B,294.4523191867946,306.63549422619445,1440.3290692341304,51.70497093426755,227,3862.809774074895,2.570823300194244,58.63807147223737,0
Type B,300.1860973892827,314.57540741809413,1279.3547666624809,56.666089083149224,142,3805.5254082107726,2.027399078545761,44.26226591411964,0
Type A,303.9937592529694,316.9588863209095,1583.961418221456,40.413661636808726,193,3018.738919530784,2.212245408970896,53.37135554861736,0
Type A,304.3273350026571,317.9639734115126,1315.9337774644514,58.37745630786756,42,3520.257799346942,2.228676764165404,52.71745969969241,0
Type A,310.8631608408574,316.25678670722556,1453.5972662982374,37.10335450174569,54,1662.7900046720329,2.4711008906257765,54.137009772412505,0
Type C,308.9388658253863,323.3935046523515,1712.2166340087676,50.98767622362973,235,3960.1670206954786,2.1828866461570953,56.769023348244964,0
Type B,292.9909599707042,299.5801875121649,1325.309145296296,30.578190030406947,105,3661.405844770046,1.8629283460377208,66.18999432467984,0
Type B,311.78510346676615,322.8232705290523,1697.1527798163052,44.202005068632545,221,5473.660894182857,2.551459866368703,43.8035545958637,0
Type B,296.28316446811,307.3161492160989,1705.5573288900891,16.583069591435546,202,3507.479646429047,3.1404899297587665,61.136071079129245,0
Type C,307.314109687181,319.2545999226593,1763.7390236798235,28.784089883468763,84,2557.3306478539207,2.5770797174744646,37.41489465708036,0
Type A,300.4759063823576,311.8237330865984,1535.13524872951,44.66676798080765,237,3449.2768659111807,2.134107737056827,64.75597804172122,0
Type A,297.1149543508012,303.73971443670234,2310.314769244196,26.875611477994767,194,3172.200199984163,2.426112156943825,40.6999146162399,0
Type A,287.3461219815755,291.9466523323926,1763.6334241355205,44.26949610789185,31,3934.707868770398,1.2696203377860769,72.05476246624355,0
Type B,298.79904842848555,312.28844314833265,1581.2194061017067,49.064581208123634,23,3526.892061725186,2.416358350276681,52.271625193659915,0
Type C,289.08431735286075,299.8276556629364,1281.0188964795661,34.98679807281722,31,2240.0532989473563,2.2597873785457163,64.03268142541124,0
Type B,306.7710946508994,321.36860201473064,1475.7352185314649,30.31047044325802,185,1864.2567118059806,1.9399237851960929,62.58909216387605,0
Type B,310.6175485999747,320.4386168632233,1856.5817442250086,35.25813384145261,35,3762.908202633016,2.0487409886008194,51.94457636086914,0
Type C,294.42162307492316,298.8009656322153,1927.3836539065671,30.341876808158144,70,4883.114541069239,2.253859299076212,52.48175547268679,0
Type A,302.1137951976349,315.9783139216513,1869.5822751100573,38.987864419840825,108,3579.347884051719,3.0954749656038945,49.13988725807407,0
Type B,294.92225934594416,303.4407769072997,1696.2980766824048,41.02090624888082,33,4313.297353920207,3.1552362500680555,60.511591165110026,0
Type B,295.60060688904247,306.9686207187265,1186.084948426107,36.93989876903191,82,4512.8091542036,1.9431249030653137,52.035723270470726,0
Type B,305.4214629270576,312.8316252131395,1621.7904544564176,56.74359240186821,169,3766.7918457946685,2.1891535760539638,49.26711530364486,0
Type C,299.7302321670961,316.3074390080309,1189.6494054867505,32.805961803130245,243,2685.508512138592,2.204446025626853,58.76093208369306,0
Type A,312.1775362935171,318.67127699678434,1128.1322016548104,53.91433179255312,117,3695.3080850455644,2.9857273093300747,48.71976491015975,0
Type C,296.62437264907953,305.27465363265486,1559.7896711443098,29.587607636878865,186,4707.0728876004805,2.5873039315789703,52.69712395773598,0
Type A,306.9953543273214,317.42514913811067,1630.7998618174377,40.72777569941549,132,4029.8905495999143,2.555673917584625,55.74974105410536,0
Type B,300.6818938907045,306.31316458235665,1725.8442746202013,51.831054085480694,116,4248.245342828655,2.8217575680527136,50.502993575171125,0
Type B,305.5704460682096,316.89252418256,1624.2840600965235,51.31357152253318,130,3037.453758308174,2.142151954953441,51.55915923356045,0
Type C,296.8698963986904,313.31753830856036,1632.8964964356871,35.797421022997646,239,3297.6462402545176,3.318331944612434,65.7448824079762,0
Type B,299.6530881371389,307.6912394943641,1253.836853751906,45.55069720071345,14,3381.2726890996328,2.498953205547879,53.570353598003976,0
Type A,299.19150784490745,310.7720791210343,1473.7558288288335,44.21179083664226,128,3448.661997463204,1.986452532284852,52.482611281514714,0
Type A,294.1476001960795,293.1498586519253,1123.2208035913782,34.6006082140726,12,4667.958316012358,2.362215853721296,53.774124033518945,0
Type B,304.63457074207224,314.47885394013286,999.1577176499511,46.15949937148074,218,1152.8262716618328,3.2391569945247234,58.18118491949347,0
Type C,304.5517430390486,313.29957389534377,1685.1606774607685,58.62492172052373,150,3530.5383045818376,2.2449147184097367,47.76295422128295,0
Type A,304.15488286433896,310.8808924546974,1311.7189015522604,44.7170066506263,11,3420.503624305146,3.069734679426899,57.9905078032087,0
Type C,310.7587595774235,325.08456145593766,1718.1246255357632,45.66356379070671,155,2128.4988585558513,2.124792524337087,56.79074133041468,0
Type B,310.1454136086541,318.8404388821588,1777.0868944700096,46.721549782007074,108,4171.767216587465,2.040601781933616,42.47941231148118,0
Type A,297.37538717105605,306.6654772226817,1345.1706688442005,25.390233926448595,11,2775.4998080550754,2.895758446356575,67.55978922386133,0
Type A,302.6113662290392,311.1025947298829,1647.5777736388247,44.60224673206289,244,3142.9673506468403,1.9756164636125555,65.22569492534245,0
Type B,295.6347951751925,297.96753168813217,1334.7108178465896,29.832404251614726,94,5348.7819077540435,2.9935241500970173,49.396059470786135,0
Type A,300.1634872128019,305.63554145249407,1038.530281343294,34.101130593022006,5,4509.973649539056,2.7109755994140095,47.143014236119015,0
Type A,295.8017538561679,309.6461278006488,1530.8273511106147,61.61941781188503,153,4074.486939145116,1.9758436393194447,56.596360479176695,0
Type B,311.3404921639524,312.9006895764325,1382.28153007106,37.4673839034119,93,3880.7769346444043,2.4571343536033994,45.018956985180985,0
Type C,302.54588705240076,309.4806256539379,1389.9777473532172,32.59825895705773,164,3335.3199775546573,2.1707354256642777,64.54998067591579,0
Type A,298.473796103269,306.87491587810996,1993.8357794613814,51.52582578901392,40,5499.377265370102,2.709385934001436,51.72082384973325,0
Type A,308.35533000299466,325.3298174721609,1118.535754316832,30.52322997157623,207,4302.167631440239,3.6326789469732517,66.35264849816171,0
Type A,284.8056921314321,297.8801071934176,1595.7177838428677,35.52580855810323,105,2750.4500860347475,2.2775772382675465,49.22917640729613,0
Type B,285.901281835943,293.6725997277306,1251.2981907138121,52.49052167986167,105,2099.897721782346,2.820265764315104,54.214585401032956,0
Type C,305.57087058653843,320.78892537500064,1727.0653523168312,40.427675653079596,200,4066.8380019892693,2.5146643850005095,63.87048824604156,0
Type C,300.4232791368216,307.4612158548171,1574.6078090437663,24.38402954873471,137,3444.1308701215553,2.5144346218379083,52.73732364252819,0
